stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
5793,Mem23st,S MEMORIAL DR&E 23RD ST S,2275 S MEMORIAL DR & E 23RD ST S,36.130608,-95.88656,,,,
5794,Mem24st,S MEMORIAL DR&E 24TH ST S,2402 S MEMORIAL DR & E 24TH ST S,36.128622,-95.886775,,,,
5795,Mem25Pl,S MEMORIAL DR&E 25TH PL S,2524 S MEMORIAL DR & E 25TH PL S,36.126747,-95.886764,,,,
5796,Mem27st,S MEMORIAL DR&E 27TH ST S,2671 S MEMORIAL DR & E 27TH ST S,36.125027,-95.886512,,,,
5797,Mem27st,S MEMORIAL DR&E 27TH ST S,2708 S MEMORIAL DR & E 27TH ST S,36.124376,-95.886748,,,,
5799,Mem31st,S MEMORIAL DR&E 31ST ST S,3118 S MEMORIAL DR & E 31ST ST S,36.118183,-95.886721,,,,
5800,Mem32st,S MEMORIAL DR&E 32ND ST S,,36.116694,-95.88647,,,,
5801,Mem32st,S MEMORIAL DR&E 32ND ST S,,36.116143,-95.886729,,,,
5802,Mem33st,S MEMORIAL DR&E 33RD ST S,3338 S MEMORIAL DR & E 33RD ST S,36.114142,-95.886727,,,,
5803,Mem35st,S MEMORIAL DR&E 35TH ST S,3624 S MEMORIAL DR & E 35TH ST S,36.11164,-95.886715,,,,
5804,Mem4Pl,S MEMORIAL DR&E 4TH PL S,275 S MEMORIAL DR & E 4TH PL S,36.157416,-95.886583,,,,
5805,Mem41st,S MEMORIAL DR&E 41ST ST S,4055 S MEMORIAL DR & E 41ST ST S,36.105128,-95.886454,,,,
5806,Mem40st,S MEMORIAL DR&E 40TH ST S,4024 S MEMORIAL DR & E 40TH ST S,36.105559,-95.886695,,,,
5807,Mem4Pl,S MEMORIAL DR&E 4TH PL S,432 S MEMORIAL DR & E 4TH PL S,36.154817,-95.886821,,,,
5808,Mem5Pl,S MEMORIAL DR&E 5TH PL S,489 S MEMORIAL DR & E 5TH PL S,36.153638,-95.886596,,,,
5809,Mem7st,S MEMORIAL DR&E 7TH ST S,,36.151885,-95.886595,,,,
5811,Mem9st,S MEMORIAL DR&E 9TH ST S,783 S MEMORIAL DR & E 9TH ST S,36.15005,-95.886586,,,,
5812,SherAdm,N SHERIDAN RD&E ADMIRAL PL,29 N SHERIDAN RD & E ADMIRAL PL,36.161242,-95.904489,,,,
5814,MemSkDr,S MEMORIAL DR&E SKELLY DR,,36.120483,-95.886417,,,,
5815,Mem11st,S MEMORIAL DR&E 11TH ST S,1118 S MEMORIAL DR & E 11TH ST S,36.147582,-95.886803,,,,
5818,Mngo42st,S MINGO RD&E 42ND ST S,4185 S MINGO RD & E 42ND ST S,36.102677,-95.868544,,,,
5819,Mngo44Pl,S MINGO RD&E 44TH PL S,4353 S MINGO RD & E 44TH PL S,36.099144,-95.868542,,,,
5820,Mngo45Pl,S MINGO RD&E 45TH PL S,4432 S MINGO RD & E 45TH PL S,36.097616,-95.868761,,,,
5821,Mngo47Pl,S MINGO RD&E 47TH PL S,4641 S MINGO RD & E 47TH PL S,36.095541,-95.868522,,,,
5822,Peo31st,S PEORIA AVE&E 31ST ST S,3106 S PEORIA AVE & E 31ST ST S,36.118495,-95.97583,,,,
5823,Peo31Pl,S PEORIA AVE&E 31ST PL S,3139 S PEORIA AVE & E 31ST PL S,36.117647,-95.975649,,,,
5824,Peo32st,S PEORIA AVE&E 32ND ST S,3171 S PEORIA AVE & E 32ND ST S,36.116704,-95.975609,,,,
5825,Peo32st,S PEORIA AVE&E 32ND ST S,3182 S PEORIA AVE & E 32ND ST S,36.116464,-95.975775,,,,
5826,Peo34st,S PEORIA AVE&E 34TH ST S,3361 S PEORIA AVE & E 34TH ST S,36.114486,-95.975416,,,,
5827,Peo33st,S PEORIA AVE&E 33RD ST S,3261 S PEORIA AVE & E 33RD ST S,36.115364,-95.975587,,,,
5828,Peo36st,S PEORIA AVE&E 36TH ST S,3565 S PEORIA AVE & E 36TH ST S,36.11206,-95.975589,,,,
5829,Peo36st,S PEORIA AVE&E 36TH ST S,3608 S PEORIA AVE & E 36TH ST S,36.111212,-95.975804,,,,
5830,Peo37st,S PEORIA AVE&E 37TH ST S,3677 S PEORIA AVE & E 37TH ST S,36.110027,-95.975622,,,,
5831,Peo37st,S PEORIA AVE&E 37TH ST S,3710 S PEORIA AVE & E 37TH ST S,36.10939,-95.975821,,,,
5832,Peo38st,S PEORIA AVE&E 38TH ST S,3806 S PEORIA AVE & E 38TH ST S,36.107744,-95.97582,,,,
5833,Peo39st,S PEORIA AVE&E 39TH ST S,3837 S PEORIA AVE & E 39TH ST S,36.106923,-95.975614,,,,
5834,Peo39st,S PEORIA AVE&E 39TH ST S,3910 S PEORIA AVE & E 39TH ST S,36.1059,-95.975827,,,,
5835,Peo41st,E 41ST ST S&S PEORIA AVE,3959 S PEORIA AVE & E 41ST ST S,36.105057,-95.975614,,,,
5836,Sher17st,S SHERIDAN RD&E 17TH ST S,1579 S SHERIDAN RD & E 17TH ST S,36.138843,-95.904492,,,,
5837,Sher17st,S SHERIDAN RD&E 17TH ST S,1734 S SHERIDAN RD & E 17TH ST S,36.137895,-95.904661,,,,
5838,Sher19st,S SHERIDAN RD&E 19TH ST S,1885 S SHERIDAN RD & E 19TH ST S,36.136092,-95.904491,,,,
5839,Sher19st,S SHERIDAN RD&E 19TH ST S,1906 S SHERIDAN RD & E 19TH ST S,36.13587,-95.904658,,,,
5840,Sher21Pl,S SHERIDAN RD&E 21ST PL S,2139 S SHERIDAN RD & E 21ST PL S,36.131956,-95.904501,,,,
5841,Sher21Pl,S SHERIDAN RD&E 21ST PL S,2158 S SHERIDAN RD & E 21ST PL S,36.131342,-95.904654,,,,
5842,Sher21st,S SHERIDAN RD&E 21ST ST S,2069 S SHERIDAN RD & E 21ST ST S,36.133796,-95.90448,,,,
5844,Sher23st,S SHERIDAN RD&E 23RD ST S,2195 S SHERIDAN RD & E 23RD ST S,36.130119,-95.904493,,,,
5845,Sher24st,S SHERIDAN RD&E 24TH ST S,2361 S SHERIDAN RD & E 24TH ST S,36.129293,-95.904494,,,,
5846,Sher25Pl,S SHERIDAN RD&E 25TH PL S,2461 S SHERIDAN RD & E 25TH PL S,36.127483,-95.904498,,,,
5847,Sher26Ct,S SHERIDAN RD&E 26TH CT S,2599 S SHERIDAN RD & E 26TH CT S,36.125199,-95.904494,,,,
5848,Sher28st,S SHERIDAN RD&E 28TH ST S,2821 S SHERIDAN RD & E 28TH ST S,36.122619,-95.904505,,,,
5849,Sher28st,S SHERIDAN RD&E 28TH ST S,2922 S SHERIDAN RD & E 28TH ST S,36.121896,-95.904672,,,,
5850,Sher30st,S SHERIDAN RD&E 30TH ST S,2971 S SHERIDAN RD & E 30TH ST S,36.121423,-95.904476,,,,
5851,Sher31st,S SHERIDAN RD&E 31ST ST S,3069 S SHERIDAN RD & E 31ST ST S,36.11963,-95.904437,,,,
5852,Sher41st,E 41ST ST S&S SHERIDAN RD,4081 S SHERIDAN RD & E 41ST ST S,36.104804,-95.904396,,,,
5853,Sher40st,S SHERIDAN RD&E 40TH ST S,4006 S SHERIDAN RD & E 40TH ST S,36.106734,-95.90465,,,,
5854,38stMpwd,E 38TH ST S&S MAPLEWOOD AVE,6266 E 38TH ST S & S MAPLEWOOD AVE,36.109081,-95.905562,,,,
5855,Utic11st,S UTICA AVE&E 11TH ST S,1051 S UTICA AVE & E 11TH ST S,36.148314,-95.96702,,,,
5856,Utic12st,S UTICA AVE&E 12TH ST S,1183 S UTICA AVE & E 12TH ST S,36.146219,-95.967189,,,,
5857,Utic12st,S UTICA AVE&E 12TH ST S,1234 S UTICA AVE & E 12TH ST S,36.145453,-95.967205,,,,
5858,Utic13st,S UTICA AVE&E 13TH ST S,1299 S UTICA AVE & E 13TH ST S,36.144561,-95.967024,,,,
5859,Utic14st,S UTICA AVE&E 14TH ST S,1406 S UTICA AVE & E 14TH ST S,36.142126,-95.967285,,,,
5860,Utic15st,S UTICA AVE&E 15TH ST S,1463 S UTICA AVE & E 15TH ST S,36.141045,-95.967047,,,,
5861,Utic16st,S UTICA AVE&E 16TH ST S,1587 S UTICA AVE & E 16TH ST S,36.139484,-95.967025,,,,
5862,Utic19st,S UTICA AVE&E 19TH ST S,1789 S UTICA AVE & E 19TH ST S,36.135381,-95.967169,,,,
5863,Utic22st,S UTICA AVE&E 21ST ST S,2133 S UTICA AVE & E 22ND ST S,36.133201,-95.967045,,,,
5864,Utic19st,S UTICA AVE&S 21ST ST,1998 S UTICA AVE & E 19TH ST S,36.133397,-95.967378,,,,
5865,Utic22Pl,S UTICA AVE&E 22ND PL S,2241 S UTICA AVE & E 22ND PL S,36.130811,-95.967071,,,,
5866,UticTroo,S UTICA AVE&S TROOST AVE,,36.132643,-95.967241,,,,
5867,UticVict,S UTICA AVE&S VICTOR AVE,2697 S UTICA AVE & S VICTOR AVE/S TERWILLEGER BLVD/E 27TH ST S,36.12536,-95.967124,,,,
5868,Utic29st,S UTICA AVE&E 29TH ST S,2883 S UTICA AVE & E 29TH ST S,36.1218,-95.966758,,,,
5869,Utic30Pl,S UTICA AVE&E 30TH PL S,3021 S UTICA AVE & E 30TH PL S,36.119977,-95.96758,,,,
5870,Utic6st,S UTICA AVE&E 6TH ST S,640 S UTICA AVE & E 6TH ST S,36.151887,-95.967221,,,,
5871,Utic8st,S UTICA AVE&E 8TH ST S,906 S UTICA AVE & E 8TH ST S,36.149393,-95.967132,,,,
5872,UticTroo,S UTICA AVE&S TROOST AVE,2489 S UTICA AVE & S TROOST AVE,36.128393,-95.967047,,,,
5873,UticSwan,S UTICA AVE&SWAN DR,,36.136669,-95.967151,,,,
5874,UticSwan,S UTICA AVE&SWAN DR,,36.13645,-95.967316,,,,
5877,Ya36st,S YALE AVE&E 36TH ST S,3614 S YALE AVE & E 36TH ST S,36.111346,-95.922502,,,,
5878,Ya38Pl,S YALE AVE&E 38TH PL S,,36.107781,-95.922231,,,,
5879,Ya41st,S YALE AVE&E 41ST ST S,4033 S YALE AVE & E 41ST ST S,36.10513,-95.922231,,,,
5880,Ya41st,S YALE AVE&E 41ST ST S,4112 S YALE AVE & E 41ST ST S,36.104224,-95.922464,,,,
5882,81st101a,E 81ST ST S&S 101ST E AVE,,36.045604,-95.863329,,,,
5883,TCCNE FD,N HARVARD AVE&E APACHE ST,,36.194036,-95.938654,,,,
5884,HickIngw,TREETOP APARTMENTS,5001 S HICKORY AVE & W INGLEWOOD ST,36.000221,-95.800915,,,,
5888,ArptArDr,TULSA INTERNATIONAL AIRPORT,UNNAMED ST TULSA INTERNATIONAL AIRPORT TERMINAL & AIRPORT DR,36.190034,-95.890087,,,,
5890,15Bu,15TH & BOULDER,131 W 15TH ST S & S BOULDER AVE,36.140684,-95.988809,,,,
5891,15stBld,W 15TH ST S&S BOULDER AVE,80 W 15TH ST S & S BOULDER AVE,36.140555,-95.98825,,,,
5892,15stCars,W 15TH ST S&S CARSON AVE,225 W 15TH ST S & S CARSON AVE,36.140688,-95.990868,,,,
5893,15stDnvr,S DENVER AVE&W 15TH ST S,,36.140556,-95.991728,,,,
5894,21stMa,21ST ST S&S MAIN ST,5 W 21ST ST S & S MAIN ST,36.133427,-95.987544,,,,
5895,2stPlaz,E 2ND ST&PLAZA CT,361 E 2ND ST & PLAZA CT,36.13853,-96.104201,,,,
5897,ArchBld,W ARCHER ST&N BOULDER AVE,127 W ARCHER ST & N BOULDER AVE,36.156892,-95.994704,,,,
5898,ArchBld,W ARCHER ST&N BOULDER AVE,,36.156997,-95.993836,,,,
5899,ArchChey,W ARCHER ST&N CHEYANNE AVE,223 W ARCHER ST & N CHEYANNE AVE,36.15646,-95.99577,,,,
5900,ArchDnvr,W ARCHER ST&N DENVER AVE,270 W ARCHER ST & N DENVER AVE,36.156175,-95.996312,,,,
5901,EdUnio,W EDISON ST&N UNION PL,,36.16138,-96.011916,,,,
5902,EdVncu,W EDISON ST&N VANCOUVER AVE,,36.161235,-96.012397,,,,
5903,EdWaco,W EDISON ST&N WACO AVE,,36.161361,-96.014114,,,,
5904,Ed23av,W EDISON ST & N 23RD W AVE,2214 W EDISON ST & N 23RD W AVE (WAS S),36.161197,-96.017526,,,,
5905,EdXeno,W EDISON ST&N 23RD W AVE,2247 W EDISON ST & N XENOPHON AVE,36.161312,-96.017846,,,,
5906,JaspPark,W JASPER ST&S PARK AVE,15529 W JASPER ST/E 131ST ST S & S PARK AVE,35.973885,-95.80248,,,,
5907,JaspElBA,W JASPER ST&S ELM PL/S,15791 W JASPER ST/E 131ST ST S & S ELM PL/S 161ST E AVE,35.973884,-95.800151,,,,
5908,JaspShad,W JASPER ST&S SHADOWOOD,14799 W JASPER ST/E 131ST ST S & S SHADOWOOD AVE/PECAN CIRCLE,35.973884,-95.8113,,,,
5909,Jasp152a,W JASPER ST&S 152ND E,15113 W JASPER ST/E 131ST ST S & S 152ND E AVE,35.973901,-95.808727,,,,
5910,Jasp154a,W JASPER ST&S 154TH E,15375 W JASPER ST/E 131ST ST S & S 154TH E AVE,35.973886,-95.805128,,,,
5911,NOrlJuni,W NEW ORLEANS ST&S JUNIPER,805 W NEW ORLEANS ST/E 101ST ST S & S JUNIPER AVE,36.017299,-95.800349,,,,
5912,NOrlOak,W NEW ORLEANS ST&S OAK,W NEW ORLEANS ST/E 101ST ST S & S OAK AVE,36.017336,-95.808725,,,,
5913,NOrlAspn,W NEW ORLEANS ST&S ASPEN,2151 W NEW ORLEANS ST/E 101ST ST S & S ASPEN AVE/S 145TH E AVE,36.017266,-95.814744,,,,
5914,WashAsh,W WASHINGTON ST&S ASH PL,308 W WASHINGTON ST/E 91ST ST S & S ASH PL/S 165TH E AVE,36.031995,-95.793039,,,,
5915,WashDate,W WASHINGTON ST&S DATE,506 W WASHINGTON ST/E 91ST ST S & S DATE AVE,36.032007,-95.795915,,,,
5916,WashElBA,W WASHINGTON ST&S ELM PL,545 W WASHINGTON ST/E 91ST ST S & S ELM PL/ S 161ST E AVE,36.031816,-95.796616,,,,
5918,Peo30st,S PEORIA AVE&E 30TH ST S,3004 S PEORIA AVE & E 30TH ST S,36.120474,-95.975781,,,,
5919,Harv17st,S HARVARD AVE&E 17TH ST S,1706 S HARVARD AVE & E 17TH ST S,36.136786,-95.940475,,,,
5920,2stDet,E 2ND ST S&S DETROIT AVE,316 E 2ND ST S & S DETROIT AVE,36.155641,-95.987718,,,,
5923,3stDet,E 3RD ST S&S DETROIT AVE,,36.154615,-95.987913,,,,
5924,Sher48st,S SHERIDAN RD&E 48TH ST S,4753 S SHERIDAN RD & E 48TH ST S,36.094444,-95.904316,,,,
5925,51stDar,E 51ST ST S&S DARLINGTON AVE,5340 E 51ST ST S & S DARLINGTON AVE,36.089779,-95.917279,,,,
5926,51stFul,E 51ST ST S&S FULTON AVE,5467 E 51ST ST S & S FULTON AVE,36.08995,-95.915846,,,,
5927,51stHarv,E 51ST ST S&S HARVARD AVE,3448 E 51ST ST S & S HARVARD AVE,36.089739,-95.938445,,,,
5928,51stMari,E 51ST ST S&S MARION AVE,3587 E 51ST ST S & S MARION AVE,36.089917,-95.937001,,,,
5929,51stHud,E 51ST ST S&S HUDSON AVE,5712 E 51ST ST S & S HUDSON AVE,36.089787,-95.913039,,,,
5930,51stJop,E 51ST ST S&S JOPLIN AVE,5914 E 51ST ST S & S JOPLIN AVE,36.08979,-95.909098,,,,
5931,51stJop,E 51ST ST S&S JOPLIN AVE,5885 E 51ST ST S & S JOPLIN AVE,36.089935,-95.909759,,,,
5932,51stOswe,E 51ST ST S&S OSWEGO AVE,3909 E 51ST ST S & S OSWEGO AVE,36.089898,-95.933015,,,,
5933,51stOswe,E 51ST ST S&S OSWEGO AVE,3807 E 51ST ST S & S OSWEGO AVE,36.089897,-95.934512,,,,
5934,51stOswe,E 51ST ST S&S OSWEGO AVE,3985 E 51ST ST S & S OSWEGO AVE,36.089906,-95.931822,,,,
5935,51stRich,E 51ST ST S&S RICHMOND AVE,4138 E 51ST ST S & S RICHMOND AVE,36.089785,-95.928686,,,,
5937,51stTol,E 51ST ST S&S TOLEDO AVE,4389 E 51ST ST S & S TOLEDO AVE,36.089921,-95.927304,,,,
5938,51stTol,E 51ST ST S&S TOLEDO AVE,4512 E 51ST ST S & S TOLEDO AVE,36.089783,-95.926487,,,,
5939,51stVand,E 51ST ST S&S VANDALIA AVE,4675 E 51ST ST S & S VANDALIA AVE/E 50TH ST,36.089934,-95.925033,,,,
5940,51stYa,E 51ST ST S&S YALE AVE,4773 E 51ST ST S & S YALE AVE,36.089968,-95.923023,,,,
5941,51stRich,E 51ST ST S&S RICHMOND AVE,4321 E 51ST ST S & S RICHMOND AVE/S TOLEDO AVE,36.089922,-95.928876,,,,
5942,51stOswe,E 51ST ST S&S OSWEGO AVE,3924 E 51ST ST S & S OSWEGO AVE,36.089763,-95.932717,,,,
5943,Dnvr3st,S DENVER AVE&W 3RD ST S,251 S DENVER AVE & W 3RD ST S,36.152642,-95.994767,,,,
5945,Harv13st,S HARVARD AVE&E 13TH ST S,1289 S HARVARD AVE & E 13TH ST S,36.144383,-95.940258,,,,
5946,Harv22st,S HARVARD AVE&E 22ND ST S,2129 S HARVARD AVE & E 22ND ST S,36.132086,-95.940244,,,,
5947,Harv22st,S HARVARD AVE&E 22ND ST S,,36.130291,-95.940453,,,,
5948,Harv23st,S HARVARD AVE&E 23RD ST S,,36.130323,-95.940225,,,,
5949,HarvFloP,S HARVARD AVE&S FLORENCE PL,,36.128828,-95.940407,,,,
5950,Harv25st,S HARVARD AVE&E 25TH ST S,,36.128073,-95.940241,,,,
5951,Harv27st,S HARVARD AVE&E 27TH ST S,2679 S HARVARD AVE & E 27TH ST S,36.12459,-95.940195,,,,
5952,Harv28st,S HARVARD AVE&E 28TH ST S,2775 S HARVARD AVE & E 28TH ST S,36.122679,-95.940188,,,,
5953,Harv27st,S HARVARD AVE&E 27TH ST S,2712 S HARVARD AVE & E 27TH ST S,36.123763,-95.940413,,,,
5954,Harv27Pl,S HARVARD AVE&E 27TH PL S,2713 S HARVARD AVE & E 27TH PL S,36.12379,-95.940183,,,,
5955,Harv28st,S HARVARD AVE&E 28TH ST S,2836 S HARVARD AVE & E 28TH ST S,36.122072,-95.940388,,,,
5956,Harv30st,S HARVARD AVE&E 30TH ST S,2911 S HARVARD AVE & E 30TH ST S,36.121468,-95.94019,,,,
5957,Harv30Pl,S HARVARD AVE&E 30TH PL S,3015 S HARVARD AVE & E 30TH PL S,36.11998,-95.940188,,,,
5959,Harv31st,S HARVARD AVE&E 31ST ST S,3067 S HARVARD AVE & E 31ST ST S,36.119153,-95.940189,,,,
5960,Harv39st,S HARVARD AVE&E 39TH ST S,3837 S HARVARD AVE & E 38TH ST S,36.106775,-95.94031,,,,
5961,Harv41st,S HARVARD AVE&E 41ST ST S,4162 S HARVARD AVE & E 41ST ST S,36.103686,-95.94029,,,,
5962,Harv44st,S HARVARD AVE&E 44TH ST S,4377 S HARVARD AVE & E 44TH ST S,36.101753,-95.940117,,,,
5963,Harv44st,S HARVARD AVE&E 44TH ST S,4412 S HARVARD AVE & E 44TH ST S,36.101338,-95.940306,,,,
5964,Harv45st,S HARVARD AVE&E 45TH ST S,4467 S HARVARD AVE & E 45TH ST S,36.100217,-95.94011,,,,
5965,Harv45st,S HARVARD AVE&E 45TH ST S,4510 S HARVARD AVE & E 45TH ST S,36.099285,-95.940249,,,,
5966,Harv49st,S HARVARD AVE&E 49TH ST S,4715 S HARVARD AVE & E 49TH ST S,36.094924,-95.940085,,,,
5967,Harv47st,S HARVARD AVE&E 47TH ST S,4708 S HARVARD AVE & E 47TH ST S,36.095034,-95.940243,,,,
5968,HarvSkDr,S HARVARD AVE&E SKELLY DR,4961 S HARVARD AVE & E SKELLY DR,36.092112,-95.940065,,,,
5969,Harv8st,S HARVARD AVE&E 8TH ST S,801 S HARVARD AVE & E 8TH ST S,36.149946,-95.940304,,,,
5970,Harv5st,S HARVARD AVE&E 5TH ST S,,36.153581,-95.940439,,,,
5971,Harv11st,S HARVARD AVE&E 11TH ST S,885 S HARVARD AVE & E 11TH ST S,36.148107,-95.940259,,,,
5972,Harv15st,S HARVARD AVE&E 15TH ST S,1485 S HARVARD AVE & E 15TH ST S,36.140805,-95.940272,,,,
5973,Harv15st,S HARVARD AVE&E 15TH ST S,1512 S HARVARD AVE & E 15TH ST S,36.140345,-95.940471,,,,
5974,Harv17st,S HARVARD AVE&E 17TH ST S,1687 S HARVARD AVE & E 17TH ST S,36.137051,-95.940256,,,,
5975,Harv4st,S HARVARD AVE&E 4TH ST S,410 S HARVARD AVE & E 4TH ST S,36.15563,-95.940441,,,,
5976,Harv5Pl,S HARVARD AVE&E 5TH PL S,525 S HARVARD AVE & E 5TH PL S,36.152893,-95.940285,,,,
5978,Mem37st,S MEMORIAL DR&E 37TH ST S,3714 S MEMORIAL DR & E 37TH ST S,36.110114,-95.886723,,,,
5979,Mem51st,S MEMORIAL DR&E 51ST ST S,5059 S MEMORIAL DR & E 51ST ST S,36.09029,-95.886401,,,,
5980,Sher51st,E 51ST ST S&S SHERIDAN AVE,5017 S SHERIDAN RD & E 51ST ST S,36.090495,-95.904275,,,,
5981,Sher41st,S SHERIDAN RD&E 41ST ST S,4120 S SHERIDAN RD & E 41ST ST S,36.103879,-95.904646,,,,
5982,Sher42st,S SHERIDAN RD&E 42ND ST S,4214 S SHERIDAN RD & E 42ND ST S,36.101744,-95.904619,,,,
5983,Sher42st,S SHERIDAN RD&E 42ND ST S,4149 S SHERIDAN RD & E 42ND ST S,36.103164,-95.904387,,,,
5984,Sher44st,S SHERIDAN RD&E 44TH ST S,4355 S SHERIDAN RD & E 44TH ST S,36.100381,-95.904365,,,,
5985,Sher46st,S SHERIDAN RD&E 46TH ST S,4501 S SHERIDAN RD & E 46TH ST S,36.098202,-95.904352,,,,
5986,Sher50st,S SHERIDAN RD&E 50TH ST S,4924 S SHERIDAN RD & E 50TH ST S,36.091156,-95.904507,,,,
5987,Sher46st,S SHERIDAN RD&E 46TH ST S,4616 S SHERIDAN RD & E 46TH ST S,36.096453,-95.904572,,,,
5988,Sher48st,S SHERIDAN RD&E 48TH ST S,4808 S SHERIDAN RD & E 48TH ST S,36.093621,-95.904546,,,,
5989,Ya55Pl,S YALE AVE&E 55TH PL S,5487 S YALE AVE & E 55TH PL S,36.083292,-95.922056,,,,
5990,Ya55Pl,S YALE AVE&E 55TH PL S,5516 S YALE AVE & E 55TH PL S,36.082872,-95.922392,,,,
5991,Ya61st,S YALE AVE&E 61ST ST S,6061 S YALE AVE & E 61ST ST S,36.075928,-95.92199,,,,
5992,Ya66st,S YALE AVE&E 66TH ST S,6583 S YALE AVE & E 66TH ST S,36.068514,-95.922037,,,,
5993,Ya68st,S YALE AVE&E 68TH ST S,6732 S YALE AVE & E 68TH ST S,36.065452,-95.922254,,,,
5994,Ya65st,S YALE AVE&E 65TH ST,6457 S YALE AVE & E 65TH ST,36.070477,-95.922041,,,,
5997,Peo65st,N PEORIA AVE&E 65TH ST N,6464 N PEORIA AVE & E 65TH ST N,36.247202,-95.975644,,,,
5998,Peo63st,N PEORIA AVE & 63RD ST N,6268 N PEORIA AVE & E 63TH ST N,36.245447,-95.97565,,,,
5999,Peo60Pl,N PEORIA AVE & 60TH ST N,6018 N PEORIA AVE & E 60TH PL N,36.241164,-95.975638,,,,
6001,Peo56st,N PEORIA AVE & 56TH ST N,5480 N PEORIA AVE & E 56TH ST N,36.234333,-95.975651,,,,
6002,Peo54st,N PEORIA AVE & 54TH ST N,5284 N PEORIA AVE & E 54TH ST N,36.230947,-95.97565,,,,
6004,Peo50Pl,N PEORIA AVE&E 50TH PL N,5038 N PEORIA AVE & E 50TH PL N,36.226633,-95.975662,,,,
6005,Peo50st,N PEORIA AVE&E 50TH ST N,4974 N PEORIA AVE & E 50TH ST N,36.225098,-95.975658,,,,
6006,Peo47Pl,N PEORIA AVE&E 47TH PL N,4742 N PEORIA AVE & E 47TH PL N,36.223136,-95.975659,,,,
6007,Peo46st,N PEORIA AVE & E 48 TH ST N,4574 N PEORIA AVE & E 46TH ST N,36.220126,-95.975692,,,,
6008,Peo46st,N PEORIA AVE&E 46TH ST N,3858 N PEORIA AVE & E 46TH ST N,36.20963,-95.975645,,,,
6009,Peo38st,N PEORIA AVE&E 38TH ST N,3690 N PEORIA AVE & E 38TH ST N,36.208526,-95.97565,,,,
6010,Peo38st,N PEORIA AVE&E 38TH ST N,3642 N PEORIA AVE & E 38TH ST N,36.207121,-95.97566,,,,
6011,Peo36st,N PEORIA AVE&E 36TH ST N,3588 N PEORIA AVE & E 36TH ST N,36.205625,-95.975694,,,,
6012,PeoMHKB,N PEORIA AVE&MOHAWK BLVD,2794 N PEORIA AVE & MOHAWK BLVD,36.194716,-95.975899,,,,
6013,PeoApch,N PEORIA AVE&E APACHE ST,2600 N PEORIA AVE & E APACHE ST,36.19094,-95.976109,,,,
6016,ArchChey,W ARCHER ST&N CHEYANNE AVE,263 W ARCHER ST & N CHEYANNE AVE,36.156247,-95.99634,,,,
6017,ArchElw,W ARCHER ST&N ELWOOD AVE,463 W ARCHER ST & N ELWOOD AVE,36.155485,-95.998647,,,,
6018,71stElw,W 71ST ST S&S ELWOOD AVE,388 W 71ST ST S & S ELWOOD AVE,36.060878,-95.993439,,,,
6019,25stNoga,W 25TH ST S&S NOGALES AVE,W 25RD ST S & S NOGALES AVE,36.126329,-96.003666,,,,
6020,25stJack,W 25TH ST S&S JACKSON AVE,W 25RD ST S & S JACKSON AVE,36.126325,-95.999798,,,,
6021,23stSW,W 23RD ST S&SOUTHWEST BLVD,,36.129722,-96.006499,,,,
6022,23stNoga,W 23RD ST S&S NOGALES AVE,966 W 23RD ST S & S NOGALES AVE,36.129736,-96.002896,,,,
6024,SW25st,W 25TH ST S&S JACKSON AVE,2714 SOUTHWEST BLVD & W 25TH ST S/UNNAMED ST,36.125818,-96.007267,,,,
6025,SW17st,SOUTHWEST BLVD&W 17TH ST S,1860 SOUTHWEST BLVD & W 17TH ST S,36.135939,-96.007053,,,,
6026,SW21st,SOUTHWEST BLVD&W 21ST ST S,2108 SOUTHWEST BLVD & W 21ST ST S,36.133203,-96.007085,,,,
6027,SW17st,SOUTHWEST BLVD&W 17TH ST S,1728 SOUTHWEST BLVD & W 17TH ST S,36.137299,-96.00704,,,,
6028,YaZur,S YALE AVE&S ZURICH AVE,6933 S YALE AVE & S ZURICH AVE/E 71ST ST S,36.062899,-95.921995,,,,
6029,Wh81st,S WHEELING AVE&E 81ST ST S,7823 S WHEELING AVE & E 81ST ST S,36.049684,-95.964562,,,,
6030,Wh72st,S WHEELING AVE&E 72ND ST S,7209 S WHEELING AVE & E 72ND ST S,36.058765,-95.963841,,,,
6031,Wh71st,S WHEELING AVE&E 71ST ST S,7114 S WHEELING AVE & E 71ST ST S,36.060336,-95.963523,,,,
6032,Wh81st,S WHEELING AVE&E 81ST ST S,8013 S WHEELING AVE & E 81ST ST S,36.047428,-95.964187,,,,
6033,Unio61st,S 61ST ST & UNION,6118 S UNION AVE & W 61ST ST S,36.074698,-96.01181,,,,
6034,Peo53st,S PEORIA AVE&E 53RD ST S,5133 S PEORIA AVE & E 53RD ST S,36.088677,-95.975672,,,,
6035,Peo51st,S PEORIA AVE&E 51ST ST S,5122 S PEORIA AVE & E 51ST ST S,36.088903,-95.975844,,,,
6036,Peo8st,S PEORIA AVE&E 8TH ST S,657 S PEORIA AVE & E 8TH ST S,36.150698,-95.975545,,,,
6037,Peo8st,S PEORIA AVE&E 8TH ST S,832 S PEORIA AVE & E 8TH ST S,36.150023,-95.975714,,,,
